ngram,occ
vary_significantly,5169.0
support_documentation,5168.0
train_personnel,5168.0
agricultural_productivity,5165.0
original_closing_date,5164.0
fall_sharply,5160.0
technical_managerial,5158.0
note_earlier,5152.0
world_bank_encourage_dissemination,5147.0
relatively_modest,5146.0
appraisal_negotiation,5146.0
client_connection,5142.0
agreement_party_hereto,5141.0
non_governmental,5137.0
shall_procure_contract_award,5131.0
personal_income,5127.0
relevance_objective,5117.0
gender_gap,5110.0
natural_forest,5110.0
rap_resettlement_action,5109.0
unit_lend_instrument,5102.0
report_recommendation_president,5096.0
achievement_satisfactory_satisfactory,5094.0
north_west,5093.0
author_mail_address,5088.0
contractual_arrangement,5086.0
effective_date_countersignature,5086.0
question_ask,5086.0
borrower_declare_commitment,5084.0
soil_fertility,5084.0
contract_award_basis,5084.0
activity_reference_combined,5084.0
success_story,5083.0
conflict_resolution,5083.0
consultative_process,5081.0
upper_middle_income,5080.0
peer_review,5079.0
authorize_representative,5077.0
strategic_direction,5076.0
solid_waste_management,5075.0
essential_element,5072.0
revenue_mobilization,5070.0
demographic_health,5064.0
vary_greatly,5062.0
damage_cause,5062.0
fully_utilize,5045.0
satisfactory_moderately_satisfactory,5044.0
human_settlement,5036.0
small_scale_enterprise,5036.0
geographic_location,5035.0
far_exceed,5034.0
micro_enterprise,5026.0
avoid_minimize,5023.0
retail_price,5018.0
stakeholder_workshop,5017.0
sign_respective,5013.0
travel_time,5011.0
performance_quality_entry,5009.0
actual_current_end_target,5009.0
short_medium,5007.0
safeguard_policy_apply,5006.0
inside_outside,5005.0
disaster_risk,4995.0
category_eligible_expenditure,4994.0
traffic_volume,4992.0
mass_medium,4986.0
fertility_rate,4982.0
party_hereto_agree,4981.0
participatory_planning,4980.0
learn_outcome,4976.0
accounting_auditing,4966.0
custom_administration,4965.0
communicable_disease,4962.0
internal_auditor,4960.0
animal_husbandry,4957.0
date_close_date,4955.0
civil_engineering,4955.0
empirical_study,4955.0
primary_school_enrollment,4953.0
executive_committee,4943.0
work_paper_abstract,4941.0
emission_reduction,4930.0
depend_heavily,4930.0
developing_country,4923.0
public_private_partnership,4921.0
satisfactory_satisfactory,4918.0
review_reason_disagreement,4915.0
weather_condition,4913.0
yes_yes_yes,4911.0
lesson_experience,4907.0
open_competitive,4900.0
intermediate_indicator,4893.0
content_executive_summary,4884.0
profit_margin,4882.0
thousand_special_drawing,4880.0
face_difficulty,4877.0
lack_clarity,4872.0
dependency_ratio,4872.0
qualitative_quantitative,4864.0
disbursement_profile,4861.0
enforce_contract,4859.0
downward_trend,4851.0
competent_authority,4842.0
repay_principal,4838.0
bridge_gap,4837.0
auditor_general,4837.0
final_version,4835.0
shall_behalf_borrower,4832.0
school_attendance,4832.0
ministry_foreign_affair,4828.0
publicly_disclose,4827.0
river_river,4827.0
traffic_safety,4824.0
cash_kind,4821.0
worker_remittance,4819.0
monitor_evaluate_progress,4816.0
independent_evaluation_group,4816.0
attend_school,4816.0
external_borrowing,4814.0
net_worth,4812.0
table_content,4807.0
account_deposit_special,4804.0
large_scale_significant_irreversible,4801.0
timely_fashion,4799.0
fourth_quarter,4798.0
financial_analyst,4792.0
economic_affair,4791.0
recurrent_budget,4786.0
make_exclusively_eligible,4778.0
avail_able,4776.0
web_org,4772.0
world_war,4771.0
training_trainer,4768.0
express_dollar,4764.0
fossil_fuel,4754.0
term_authorize_allocation,4748.0
quarterly_progress,4747.0
university_university,4747.0
middle_class,4740.0
agree_negotiation,4740.0
register_property,4737.0
publication_service_street,4737.0
original_revise,4736.0
particularly_true,4735.0
fiscal_monetary,4733.0
shall_payable_semiannually,4728.0
audited_financial_statement,4726.0
erosion_control,4725.0
look_ahead,4723.0
potential_adverse_impact,4719.0
medium_size,4716.0
reasonable_opportunity,4716.0
disposal_site,4714.0
association_shall_promptly,4714.0
archive_implement_agency,4712.0
statistical_office,4707.0
general_directorate,4698.0
debt_relief,4696.0
alternative_scenario,4691.0
debt_burden,4689.0
administrative_expense,4686.0
united_emirate,4680.0
address_office_publisher,4679.0
capital_formation,4677.0
building_code,4676.0
fast_track,4672.0
shopping_procedure,4667.0
date_notice_utilize,4667.0
strong_emphasis,4664.0
chief_executive_officer,4663.0
borrower_designate_representative,4660.0
fee_charge,4659.0
make_deposit_refund,4658.0
paragraph_guideline,4656.0
registration_fee,4653.0
service_shall_procure,4652.0
equal_equivalent_twice,4648.0
comment_intermediate_result,4647.0
willing_pay,4643.0
face_face,4643.0
reproductive_health,4642.0
preventive_measure,4635.0
forest_safety_dam,4632.0
collective_action,4618.0
supreme_court,4613.0
poverty_incidence,4613.0
real_exchange_rate,4612.0
date_submission,4611.0
extension_closing_date,4588.0
oxford_university_press,4586.0
account_remain_withdrawn,4581.0
stress_test,4579.0
yes_yes_yes_yes,4575.0
communication_campaign,4575.0
health_clinic,4575.0
sup_port,4573.0
draw_lesson,4570.0
downside_risk,4568.0
extensive_consultation,4568.0
risk_rating_moderate,4564.0
respective_meaning_set_forth,4560.0
later_month_closing_date,4560.0
standard_auditing,4557.0
federal_reserve,4549.0
agreement_constitute_integral,4548.0
primary_enrollment,4546.0
obligation_set_forth,4545.0
credit_bureau,4544.0
consecutive_year,4540.0
upward_trend,4536.0
yes_custom_baseline,4536.0
specialist_senior,4534.0
rapidly_expand,4531.0
obtain_reasonable_assurance,4530.0
domestic_preference,4530.0
geographical_location,4525.0
cash_compensation,4524.0
source_author_calculation,4523.0
reflect_accordance_sound,4523.0
particularly_vulnerable,4523.0
manufacturing_industry,4512.0
house_hold,4511.0
senior_economist,4505.0
comprise_representative,4503.0
fruit_tree,4501.0
boy_girl,4501.0
play_active_role,4498.0
sustainability_substantial_substantial,4490.0
regular_interval,4490.0
account_pursuant_paragraph,4482.0
limited_liability_company,4481.0
food_insecurity,4472.0
external_website,4472.0
account_audit_thereof,4471.0
individual_consultant_pend,4469.0
disadvantaged_group,4463.0
eligible_category,4455.0
order_magnitude,4455.0
restructure_history_level,4452.0
draw_attention,4449.0
agreement_shall_terminate,4448.0
clearly_specify,4447.0
guidance_note,4442.0
actively_participate,4440.0
screening_process,4435.0
electricity_connection,4433.0
tel_fax,4424.0
play_crucial_role,4423.0
mother_child,4422.0
summary_conclusion,4420.0
assign_amend_abrogate_waive,4418.0
billion_dollar,4418.0
generally_accept,4416.0
power_transmission,4413.0
productivity_gain,4412.0
actively_engage,4409.0
health_nutrition_population,4407.0
compensate_loss,4407.0
major_obstacle,4404.0
climate_resilience,4402.0
prove_successful,4400.0
submit_bid,4399.0
chart_account,4397.0
agreement_pursuant_instruction,4397.0
date_archive,4394.0
contract_subject_prior,4392.0
mail_org,4390.0
intermediate_outcome_indicator,4388.0
threshold_selection,4386.0
available_online,4382.0
fully_understand,4380.0
underscore_importance,4376.0
critical_natural_habitat,4375.0
good_non_consulting,4371.0
pursuant_section_agreement,4370.0
satisfactory_special_account,4367.0
debt_equity,4365.0
overall_substantial_substantial,4363.0
host_community,4357.0
bid_open_national,4356.0
far_away,4355.0
awareness_raising,4353.0
climate_change_adaptation,4353.0
unskilled_labor,4348.0
investor_confidence,4348.0
loss_incur,4348.0
extremely_poor,4345.0
working_paper_research,4341.0
previous_rating_current,4339.0
scientific_research,4339.0
outside_scope,4337.0
information_campaign,4335.0
special_account_eligible_expenditure,4327.0
debt_outstanding,4326.0
seriously_affect,4325.0
date_distribute_executive,4323.0
currently_underway,4314.0
political_interference,4311.0
low_carbon,4311.0
foreign_borrowing,4299.0
consultative_group,4298.0
actual_actual,4292.0
fresh_water,4287.0
infectious_disease,4287.0
nearly_double,4286.0
confirm_agreement_foregoing,4286.0
like_thank,4285.0
receipt_payment,4281.0
prudential_regulation,4277.0
capital_adequacy_ratio,4276.0
consultant_qualification,4272.0
highly_vulnerable,4271.0
paragraph_schedule,4267.0
indirect_tax,4266.0
make_impossible,4266.0
building_permit,4261.0
designate_account_open,4260.0
internationally_recognize,4255.0
irrigate_agriculture,4251.0
related_party,4251.0
appendix_appendix,4246.0
organizational_arrangement,4245.0
coming_year,4245.0
request_furnish_association,4245.0
environmentally_sound,4245.0
help_avoid_minimize,4244.0
important_determinant,4240.0
expenditure_notwithstanding_provision,4238.0
minimum_capital,4238.0
accountability_mechanism,4237.0
term_reference_satisfactory,4233.0
exogenous_shock,4232.0
universal_access,4232.0
target_value,4229.0
critical_element,4226.0
period_shall_furnish,4226.0
article_consultation,4225.0
single_stage_post_request,4224.0
fine_tune,4224.0
heavily_dependent,4223.0
ask_question,4223.0
withdraw_credit,4222.0
prime_minister_office,4222.0
follow_subject_modification,4221.0
form_substance_satisfactory,4221.0
payment_portion_thereof,4221.0
gender_equity,4221.0
play_critical,4221.0
introduction_background,4220.0
relatively_simple,4219.0
family_member,4219.0
financial_statement_free,4218.0
ministry_interior,4218.0
short_duration,4218.0
inter_ministerial,4218.0
overseas_training,4216.0
behavioral_change,4213.0
expenditure_respect_reasonable,4211.0
register_user,4210.0
multilateral_bilateral,4209.0
shall_make_improbable,4204.0
rise_rapidly,4202.0
early_childhood,4201.0
overall_rating,4201.0
payment_respect_replenishment,4201.0
prevention_control,4200.0
executive_summary_introduction,4199.0
fully_integrate,4196.0
cross_sectional,4193.0
integrate_pest_management,4192.0
maternal_mortality,4182.0
extremely_important,4181.0
organization_chart,4179.0
expenditure_eligible_pursuant,4178.0
lesson_draw,4178.0
tax_levy,4177.0
disbursement_letter,4175.0
irrigation_canal,4174.0
surplus_deficit,4173.0
social_safeguard_specialist,4171.0
match_grant,4169.0
pose_significant,4167.0
limitation_provision_section,4165.0
level_playing_field,4165.0
young_woman,4164.0
adversely_impact,4164.0
respective_obligation,4163.0
political_governance,4162.0
prior_commencement,4158.0
definition_general_condition,4153.0
declare_effective,4152.0
equitable_access,4150.0
residential_commercial,4147.0
account_receivable,4138.0
traffic_congestion,4136.0
highly_satisfactory,4133.0
journal_political_economy,4130.0
competitive_advantage,4125.0
post_web_econ,4123.0
progress_author_publish_elicit,4120.0
anecdotal_evidence,4112.0
underscore_need,4109.0
document_allow_deletion,4108.0
jun_jun,4104.0
medium_long,4102.0
ensure_timely,4098.0
classification_number_keyword,4092.0
efficient_manner,4091.0
migrant_worker,4089.0
cable_address_telex,4089.0
critical_success,4084.0
individual_short_list,4080.0
detailed_engineering,4079.0
step_forward,4078.0
telephone_mail_publication_org,4073.0
clear_understanding,4068.0
explore_possibility,4066.0
low_evaluate_bidder,4066.0
time_horizon,4064.0
temporary_permanent,4063.0
limitation_provision_paragraph_section,4062.0
consultant_prior_review,4059.0
paragraph_appendix_guideline,4058.0
mar_mar,4055.0
small_fraction,4055.0
decade_ago,4053.0
vocational_education,4049.0
hold_accountable,4049.0
legal_covenant,4047.0
furniture_equipment,4046.0
consist_mainly,4043.0
special_account_shall,4042.0
conservative_estimate,4042.0
column_table,4041.0
section_additional_instruction,4039.0
internal_audit_function,4037.0
rat_substantial,4035.0
smallholder_farmer,4034.0
senior_manager,4034.0
select_sign_contract,4032.0
pursuant_paragraph,4032.0
text_custom_baseline_actual,4029.0
main_text,4029.0
market_sensitive_information,4025.0
reasonably_expect,4022.0
tax_burden,4021.0
request_deposit_special,4021.0
randomly_select,4013.0
positively_correlate,4013.0
highly_correlate,4008.0
heavy_reliance,4008.0
self_sustain,4005.0
performance_satisfactory_satisfactory,4004.0
notable_exception,4003.0
equipment_machinery,4001.0
enhance_competitiveness,3999.0
section_pursuant_section,3994.0
time_outstanding_special,3994.0
wet_season,3992.0
midterm_review,3991.0
shift_away,3982.0
relatively_easy,3977.0
office_furniture,3976.0
borrower_adequately_reflect,3974.0
grow_fast,3972.0
buffer_zone,3971.0
safeguard_coordinator,3968.0
construction_camp,3965.0
agricultural_extension,3961.0
implementation_seq_status,3960.0
success_failure,3959.0
consistently_apply_independent_auditor,3951.0
managerial_technical,3949.0
important_element,3947.0
better_able,3942.0
scenario_assume,3939.0
provision_stipulate,3939.0
datum_collection_analysis,3938.0
land_acquisition_compensation,3938.0
pursuant_paragraph_schedule,3935.0
internal_control_involve,3929.0
available_org,3922.0
power_grid,3922.0
cross_cutting,3921.0
right_permission_material,3916.0
hazardous_material,3914.0
eligible_expenditure_pay,3913.0
maternal_health,3907.0
baseline_current_end,3904.0
permanent_secretary,3903.0
youth_employment,3903.0
year_abbreviation_acronym,3903.0
private_sector_involvement,3901.0
question_answer,3900.0
natural_hazard,3900.0
solid_waste_disposal,3898.0
item_finance_proceed,3895.0
storage_tank,3889.0
international_airport,3889.0
wide_variation,3888.0
rule_law,3888.0
contract_refer_corresponding,3887.0
critical_mass,3884.0
currency_equivalent,3883.0
disposal_waste,3882.0
accordance_paragraph_section,3879.0
fiscal_discipline,3877.0
export_promotion,3876.0
merchandise_import,3875.0
programmatic_approach,3874.0
user_friendly,3873.0
significant_adverse,3866.0
article_effectiveness_termination,3865.0
account_subsequent_withdrawal,3863.0
general_condition_constitute_integral,3862.0
hydro_power,3861.0
preamble_agreement_respective_meaning,3861.0
act_amend,3857.0
pump_station,3857.0
primary_care,3856.0
invitation_bid,3855.0
iron_steel,3854.0
key_player,3853.0
widely_recognize,3851.0
org_author_contact,3848.0
desk_review,3844.0
crop_tree,3839.0
ease_business,3837.0
lack_adequate,3837.0
foreign_currency_denominate,3837.0
prepare_furnish_association,3837.0
technological_change,3836.0
staff_turnover,3834.0
lend_instrument_specific,3834.0
shall_promptly_inform,3834.0
board_presentation,3833.0
borrower_satisfy_feasibility,3833.0
storm_water,3832.0
solar_energy,3825.0
relatively_minor,3819.0
income_generating_activity,3818.0
trade_border,3815.0
negative_consequence,3813.0
include_subject_retroactive,3808.0
unless_specify,3803.0
displaced_person,3801.0
life_insurance,3800.0
act_behalf,3796.0
consumer_protection,3795.0
positive_negative_impact,3795.0
regression_analysis,3793.0
chief_executive,3791.0
public_publicly_guarantee,3790.0
environmentally_friendly,3788.0
look_like,3787.0
attend_meeting,3785.0
post_harvest,3784.0
deliver_application,3780.0
reserve_right_sole,3778.0
intermediate_result,3775.0
determine_eligibility,3775.0
fully_aware,3773.0
purpose_deliver_application,3772.0
advantage_disadvantage,3772.0
environmental_category_partial,3771.0
teacher_salary,3770.0
close_proximity,3769.0
coastal_zone,3769.0
bidding_process,3769.0
pay_tax,3769.0
use_secure_identification,3769.0
draft_final,3765.0
consensus_building,3763.0
custom_clearance,3762.0
credit_withdraw_outstanding,3761.0
pay_particular_attention,3754.0
fully_functional,3750.0
award_basis,3749.0
ensure_continuity,3746.0
people_democratic_republic,3743.0
lead_economist,3742.0
micro_small_medium,3741.0
file_copy,3740.0
reach_peak,3738.0
econometric_analysis,3737.0
moderate_moderate,3737.0
behavior_change,3736.0
difficulty_encounter,3736.0
